emails_sent,send_time,subject_line,unique_opens,open_rate,clicks,click_rate,html_file_path
44,2021-02-25 22:30:00+00:00,📌 Ingeniería Empresarial: Conoce a tu director académico y resuelve todas tus dudas,7,0.159090909090909,1,0.0227272727272727,all-data/html/85ed1bf460.html
519,2021-02-24 15:00:00+00:00,📌 Medicina Humana: Conoce a tu director académico y resuelve todas tus dudas,50,0.0965250965250965,4,0.0077220077220077,all-data/html/85f41dbaf2.html
515,2021-02-25 15:15:00+00:00,📌 Medicina Humana: Conoce a tu directora académica y resuelve todas tus dudas,54,0.105058365758755,4,0.0058365758754863,all-data/html/8612374bc0.html
3127,2021-11-05 21:34:38+00:00,📌 No te pierdas nuestros talleres para potenciar tu mentalidad emprendedora en el OPEN CONTI,410,0.131326073030109,27,0.0073670723894939,all-data/html/8603a3805a.html
2072,2021-11-03 21:47:45+00:00,"📌 Participa de este taller ""Educación a distancia y su impacto en tu marca personal"" por Piera Franco",415,0.200386286817962,16,0.0062771607918879,all-data/html/860cd64fc4.html
4725,2020-04-27 22:41:02+00:00,📌 Participa de nuestros webinars UC,483,0.104252104467947,24,0.004101014461472,all-data/html/8624d5843c.html
2441,2021-10-26 17:49:18+00:00,📌 Participa del evento: “Ventajas de la Educación A Distancia 100% virtual”,217,0.0889344262295082,33,0.0118852459016393,all-data/html/8636467769.html
234,2021-10-19 13:15:00+00:00,📌 Participa del webinar: Conoce el ciclo Nexus para adelantar tu carrera,21,0.0905172413793103,1,0.0043103448275862,all-data/html/8620b53bdd.html
11764,2021-05-15 17:00:00+00:00,📌 Participa en la Hackathon “Desmonte cero”,1098,0.0933752870142018,47,0.0033166085551492,all-data/html/8643023036.html
2802,2021-10-19 21:28:09+00:00,📌 Participa en nuestra feria de carreras  OPEN CONTI de la  Modalidad A Distancia,597,0.213138164941092,56,0.0174937522313459,all-data/html/867556a67d.html
358,2021-02-25 22:15:00+00:00,📌 Psicología: Conoce a tu director académico y resuelve todas tus dudas,45,0.126050420168067,0,0.0,all-data/html/869142b1ec.html
1946,2021-01-12 21:37:48+00:00,📌 Reconocemos tu talento. Postula a una de las 300 becas y semibecas de Impacto Positivo,163,0.0844122216468151,19,0.0088037286380113,all-data/html/86a746084b.html
4904,2020-05-29 21:25:32+00:00,📌 Recordatorio Charla Virtual: Modalidad Semipresencial,272,0.0554988777800448,46,0.0069373597225056,all-data/html/86c8bb8d2f.html
260,2020-06-11 20:15:00+00:00,"📌 Recordatorio Webinar Derecho: ""Legal tech, el perfil del nuevo abogado""",12,0.0461538461538461,0,0.0,all-data/html/86cf6de4ff.html
435,2020-06-09 20:00:00+00:00,📌 Recordatorio Webinar Ingeniería Ambiental: Biodiversidad,19,0.0436781609195402,2,0.0045977011494252,all-data/html/86c9a66bc6.html
498,2020-06-11 20:15:00+00:00,📌 Recordatorio Webinar: ¿Por qué deberia estudiar la carrera de Contabilidad?,17,0.0341365461847389,0,0.0,all-data/html/9fc631f093.html
135,2020-06-08 20:17:48+00:00,📌 Recordatorio Webinar: ¿Por qué estudiar Ingeniería de Sistemas?,2,0.0148148148148148,0,0.0,all-data/html/9fcd390065.html
288,2020-05-19 14:20:56+00:00,"📌 Recordatorio Webinar: ""Ingeniería Civil: La evolución del futuro""",23,0.0804195804195804,3,0.0069930069930069,all-data/html/9fdfde288f.html
16,2020-05-14 16:37:30+00:00,📌 Recordatorio webinar: Conociendo el ADN de la UC,5,0.3125,2,0.0625,all-data/html/9ff70b444a.html
5324,2020-05-14 17:16:40+00:00,📌 Recordatorio webinar: Continuidad de estudios. Supérate a ti mismo,318,0.0597519729425028,55,0.0063885757234122,all-data/html/a002242d27.html
3988,2020-05-28 22:00:00+00:00,📌 Recordatorio webinar: Descubre tus intereses profesionales,282,0.0707298720842738,63,0.0090293453724604,all-data/html/a0024e4744.html
126,2020-05-15 16:04:26+00:00,📌 Recordatorio webinar: El internet de las cosas y fábricas inteligentes,16,0.126984126984127,7,0.0476190476190476,all-data/html/9fff8480d7.html
180,2020-05-13 19:15:16+00:00,📌 Recordatorio webinar: El rol de la Arquitectura en tiempos de pandemia,41,0.227777777777778,9,0.0388888888888888,all-data/html/a01537bebb.html
150,2020-05-21 16:11:21+00:00,📌 Recordatorio webinar: Ing. Ambiental 4.0 Biorremediación y nuevas tendencias,38,0.25503355704698,6,0.0201342281879194,all-data/html/a01c0ecd78.html
70,2020-05-20 18:51:43+00:00,📌 Recordatorio Webinar: Traslada tu talento a la UC y continúa tu camino hacia el éxito,21,0.3,8,0.0857142857142857,all-data/html/a0341ca594.html
898,2020-05-22 19:45:00+00:00,"📌 Recordatorio: ""Jornada de Capacitación Docente: Digitalizando la educación""",375,0.418526785714286,516,0.267857142857143,all-data/html/a0457dad0c.html
78,2020-05-23 16:30:00+00:00,📌 Recordatorio: Taller virtual: Conoce más de la Universidad Continental,28,0.358974358974359,4,0.0512820512820512,all-data/html/a05a1e0ea7.html
283,2020-04-21 22:58:57+00:00,📌 Semana de Capacitación Docente: Herramientas digitales para el aprendizaje,64,0.236162361623616,125,0.088560885608856,all-data/html/a079a9b458.html
57353,2021-01-18 20:00:00+00:00,"📌 Si cuentas con alto rendimiento escolar, esta beca es para ti.",8990,0.156890804697998,1912,0.019947295858711,all-data/html/a07ad40a0f.html
79,2020-05-16 13:00:00+00:00,📌 Taller virtual: ¿Por qué estudiar en la Universidad Continental?,20,0.253164556962025,8,0.0886075949367088,all-data/html/a085d927aa.html
15,2020-05-15 17:47:43+00:00,📌 Taller virtual: Conoce más de la Universidad Continental,5,0.333333333333333,0,0.0,all-data/html/a08096c9a3.html
56244,2021-01-15 13:30:00+00:00,📌 Universidad Continental líder en educación virtual en el país,5737,0.102229191539407,557,0.0084285179707407,all-data/html/a0823bde08.html
3054,2020-06-06 16:00:00+00:00,"📌 Webinar ""Continental Training"": Descubre el mejor ecosistema educativo del país",125,0.0409433344251555,15,0.0036030134294136,all-data/html/a0927fb51a.html
263,2020-06-06 00:59:43+00:00,"📌 Webinar Derecho: ""Legal tech, el perfil del nuevo abogado""",16,0.0608365019011406,0,0.0,all-data/html/a0babeee7f.html
7548,2020-08-21 22:55:33+00:00,📌 Webinar informativo: Ventajas del modelo educativo Semipresencial,548,0.072650139201909,17,0.0021211719475009,all-data/html/a0c10472fe.html
411,2020-06-06 00:58:19+00:00,📌 Webinar Ingeniería Ambiental: Biodiversidad,23,0.0560975609756097,0,0.0,all-data/html/a0c1a7ac8e.html
498,2020-06-09 19:10:01+00:00,📌 Webinar: ¿Por qué deberia estudiar la carrera de Contabilidad?,17,0.0341365461847389,1,0.002008032128514,all-data/html/a0c9661800.html
89,2020-09-17 23:27:51+00:00,📌 Webinar: ¿Por qué estudiar Ingeniería Civil en la UC?,16,0.19047619047619,6,0.0595238095238095,all-data/html/a0c97b1234.html
135,2020-06-06 00:56:25+00:00,📌 Webinar: ¿Por qué estudiar Ingeniería de Sistemas?,4,0.0296296296296296,3,0.0148148148148148,all-data/html/a0cf561079.html
1356,2020-06-06 00:59:04+00:00,"📌 Webinar: ""Descubre tu vocación""",137,0.101032448377581,11,0.0081120943952802,all-data/html/a0dd15397c.html
258,2020-04-23 22:00:20+00:00,📌 Webinar: Arquitectura digital – Tecnologías para la construcción 4.0,44,0.171875,12,0.03515625,all-data/html/a0de600182.html
512,2020-04-28 23:07:24+00:00,📌 Webinar: Cómo las importaciones se pueden ver afectadas en entornos cambiantes. Casos mercado asiático,52,0.102161100196464,7,0.0137524557956778,all-data/html/a0f5f0686c.html
11283,2020-04-17 22:57:35+00:00,📌 Webinar: Competencias digitales para el empleo en la Cuarta Revolución Industrial,2208,0.196074948938815,248,0.020069265606962,all-data/html/a0fb6aef92.html
3015,2020-05-13 19:05:39+00:00,📌 Webinar: Conoce el ADN de la Universidad Continental,249,0.0826693227091633,27,0.0063081009296148,all-data/html/a10e9635e7.html
9920,2020-04-13 23:56:59+00:00,📌 Webinar: Conoce el ecosistema digital UC,2891,0.292463328275164,288,0.0250885179564997,all-data/html/a1176d143d.html
5395,2020-04-02 22:46:18+00:00,📌 Webinar: Conoce la evolución de la tecnología y transformación digital en la industria 4.0,452,0.0838434427749953,28,0.0042663698757187,all-data/html/a11fcb48cf.html
1328,2020-05-20 17:05:25+00:00,📌 Webinar: Conoce la propuesta para Gente que Trabaja UC,175,0.131876412961567,32,0.0188394875659382,all-data/html/a128cd5b9c.html
2380,2020-05-13 19:04:49+00:00,📌 Webinar: Continuidad de estudios. Supérate a ti mismo,228,0.0957983193277311,28,0.0096638655462184,all-data/html/a12acf18f0.html
256,2020-05-11 19:15:03+00:00,📌 Webinar: Conversatorio sobre el rol de la Arquitectura en tiempos de pandemia,25,0.09765625,2,0.0078125,all-data/html/a137cbab5f.html
1113,2020-04-18 18:10:36+00:00,📌 Webinar: Derecho del Comercio Internacional: Incoterms 2020 y la acreditación de laboratorios.,116,0.104977375565611,7,0.0063348416289592,all-data/html/a13ba9c36d.html
3962,2020-05-27 16:30:52+00:00,📌 Webinar: Descubre tus intereses profesionales,264,0.0670391061452514,121,0.0081259522600304,all-data/html/a15c4cfc6a.html
333,2020-04-22 20:37:48+00:00,"📌 Webinar: Energías renovables y estrategias de prevención para evitar la contaminación de suelo, agua y aire.",60,0.181268882175227,20,0.0453172205438066,all-data/html/a163523f11.html
4800,2020-03-26 01:20:09+00:00,📌 Webinar: Estudiar y trabajar en el marco de la industria 4.0,1184,0.246769487286369,175,0.0298040850354314,all-data/html/a1635a254c.html
346,2020-05-19 15:53:48+00:00,📌 Webinar: Ing. Ambiental: Biorremediación y nuevas tendencias,45,0.130813953488372,8,0.0232558139534883,all-data/html/a1743b7587.html
258,2020-05-18 19:50:59+00:00,📌 Webinar: Ingeniería Civil: La evolución del futuro,19,0.0736434108527131,2,0.0077519379844961,all-data/html/a17b292f3d.html
5138,2020-05-22 17:47:03+00:00,📌 Webinar: La evolución de la Ingeniería Empresarial en la era 4.0,824,0.160561184723305,107,0.0179267342166796,all-data/html/a1bba963b1.html
6619,2020-05-13 19:49:58+00:00,"📌 Webinar: La ingeniería industrial 4.0: El internet de las cosas,fábricas inteligentes",479,0.0724988648403208,41,0.0051460572120478,all-data/html/a1c27f7e84.html
199,2020-08-12 17:20:37+00:00,📌 Webinar: La optimización de los procesos en las organizaciones,12,0.0603015075376884,1,0.0050251256281407,all-data/html/a1d4b23830.html
586,2020-05-05 14:00:23+00:00,📌 Webinar: Liderazgo y habilidades sociales. Sé el mejor expositor de tu clase,91,0.156089193825043,15,0.0188679245283018,all-data/html/a1d75ebe5e.html
534,2020-05-19 15:53:55+00:00,📌 Webinar: Me apasionan los negocios internacionales y el marketing,60,0.112359550561798,19,0.0168539325842696,all-data/html/a206545751.html
160,2020-05-05 13:56:01+00:00,📌 Webinar: Soy Ingeniero. La revolución de la ingeniería mecánica en la era 4.0,33,0.207547169811321,0,0.0,all-data/html/a21d3b0b30.html
386,2020-06-06 00:57:29+00:00,📌 Webinar: Tendencia de la Ingeniería Eléctrica en el mundo laboral post pandemia,21,0.0545454545454545,1,0.0025974025974025,all-data/html/a236b9e581.html
1311,2020-05-13 19:59:54+00:00,📌 Webinar: Tendencias en materiales de construcción en la Ingeniería Civil,117,0.0893129770992366,22,0.0106870229007633,all-data/html/a24b6d1b7d.html
2576,2020-10-17 14:30:00+00:00,📌¡Estamos a punto de comenzar! Webinar: Fabricación Digital y el Impacto en la Educación Experiencial,476,0.184998056743101,32,0.0093276331130975,all-data/html/a26294b68e.html
3511,2021-03-30 19:54:16+00:00,📌¡Hoy! Actívate Wanka: Aprende a formar un equipo imparable y exitoso para tú negocio,348,0.0991170606664767,30,0.0062660210766163,all-data/html/a27686ead3.html
3514,2021-03-31 20:23:06+00:00,📌¡Hoy! Actívate Wanka: Conoce cómo crear experiencias únicas para tus clientes,344,0.0978941377347751,18,0.0048377916903813,all-data/html/a285ad51f4.html
2580,2020-10-16 21:02:03+00:00,📌¡No te lo pierdas! Webinar: Fabricación Digital y el Impacto en la Educación Experiencial,181,0.0702639751552795,5,0.0015527950310559,all-data/html/a29dc3fee4.html
5203,2021-10-26 23:00:00+00:00,📌¡Ya estamos en vivo! Aprende la mano de un experto en empleabilidad,368,0.0707284259081299,21,0.0028829521429944,all-data/html/a29dbaee66.html
1025,2021-10-18 21:26:32+00:00,📌Participa de nuestra feria de carreras OPEN CONTI 🚀,230,0.224828934506354,19,0.0175953079178885,all-data/html/a2a5320dce.html
4876,2020-08-19 21:00:00+00:00,📌Simulacro de Admisión UC: Vive esta experiencia y pon a prueba tu potencial,382,0.0783750512925728,70,0.0114895363151415,all-data/html/a2a2c82ab4.html
4197,2021-09-03 14:09:56+00:00,📚 ¿Cómo será la educación luego de cumplido el Bicentenario?,216,0.0514898688915375,12,0.002860548271752,all-data/html/a2afb07ad4.html
3785,2023-05-23 22:02:25+00:00,📚Conoce el calendario académico - Bloque B Semipresencial,1495,0.394980184940555,218,0.0425363276089828,all-data/html/a2be5df92e.html
7324,2021-06-28 17:50:21+00:00,📜 Certifica tus habilidades digitales a nivel mundial en Continental Certifica,846,0.115842804326989,61,0.0071203614952759,all-data/html/a2d003c026.html
15705,2021-07-08 16:38:18+00:00,📜 Conoce a estudiantes que obtuvieron su certificación en habilidades digitales,1553,0.0991128980790095,86,0.0042759588997383,all-data/html/a2cff94b98.html
16509,2022-11-16 17:23:14+00:00,📝 ¡Es momento de calificarnos! Completa nuestra encuesta y gana un smartwatch,3106,0.188573857082144,463,0.0253779369801469,all-data/html/a2f0c851aa.html
548,2021-10-13 23:00:00+00:00,📢 Estamos próximos al evento: Conoce tu carrera 100% virtual” Pre-Feria de Carreras,126,0.22992700729927,50,0.0675182481751824,all-data/html/a2ff786757.html
79,2020-05-16 15:00:00+00:00,📢 Hola  te recordamos que en una hora es tu webinar,25,0.316455696202532,3,0.0379746835443038,all-data/html/a306b5b822.html
6984,2020-06-08 23:14:56+00:00,📢 Participa de nuestros webinars Continental,495,0.0709473985953848,81,0.0064497635086713,all-data/html/a30f237e0b.html
7195,2021-10-11 20:45:35+00:00,📢 Participa del evento: “Conoce tu carrera 100% virtual” Pre-Feria de Carreras,503,0.0699874773897314,45,0.0059830249060804,all-data/html/a31553edb6.html
1307,2021-11-08 20:45:00+00:00,📢 Participa del taller: Piensa Continental - La ciencia de la interocepción por Niko Kisic,123,0.0941807044410413,8,0.0053598774885145,all-data/html/a31f366ea8.html
82,2020-06-05 22:15:00+00:00,📢 Recordatorio: Taller virtual: Conoce más de la Universidad Continental,18,0.219512195121951,15,0.0975609756097561,all-data/html/a3274429a8.html
9260,2020-06-03 15:27:47+00:00,📢 Reunión virtual: ¿Aún tienes dudas sobre la modalidad semipresencial?,1270,0.137326989619377,175,0.0144896193771626,all-data/html/a360af481e.html
146,2020-05-18 19:50:35+00:00,📢 Webinar: Ing. Ambiental 4.0 Biorremediación y nuevas tendencias,18,0.123287671232877,6,0.0205479452054794,all-data/html/a39337f27e.html
5013,2020-05-29 23:49:49+00:00,📢 Webinars Continental,400,0.0798562587342783,49,0.007187063286085,all-data/html/a3ac715af6.html
3893,2023-03-29 23:53:21+00:00,📣 Acceso a tu aula virtual,1688,0.433598767017724,280,0.02851271512972,all-data/html/a3adc89138.html
20661,2020-11-26 22:52:35+00:00,📣 Black Friday Continental: Aprovecha hasta un 50% de descuento,2667,0.129196337741607,78,0.0034394225645497,all-data/html/a3c9f73541.html
3941,2023-07-11 15:50:11+00:00,📣 Importante: Capacitación proceso de matrícula 2023-20🙌,1363,0.34585130677493,127,0.0142095914742451,all-data/html/a3dfd9d47f.html
3944,2023-04-18 23:15:14+00:00,📣 Matrícula en Actividades Extracurriculares - Growth Center,1382,0.350405679513185,130,0.0233265720081135,all-data/html/a3e7880eb7.html
3980,2023-04-05 23:20:09+00:00,📣Actividades académicas Semana Santa,1914,0.480904522613065,20,0.0040201005025125,all-data/html/a3f6455b0b.html
52171,2021-08-30 15:00:00+00:00,📥 Descarga nuestro Ebook y potencia tu Pensamiento Lateral,10529,0.201991328703526,1409,0.0166135901469516,all-data/html/a4022deb2d.html
3866,2023-04-24 15:22:13+00:00,🔊 INFORMATIVO: Retiro de asignaturas Bloque A 2023 10,1476,0.38178996378686,13,0.0031039834454216,all-data/html/a407c0bfdc.html
5963,2021-09-10 18:10:22+00:00,🔒👨‍💻 Gana increíbles premios con el reto que tenemos para ti,431,0.0723883103795767,16,0.0021834061135371,all-data/html/a408c209e1.html
426,2021-11-03 23:00:00+00:00,🔥 ¡Ya estamos en vivo! Ponte a prueba y asume el reto en nuestro Simulacro de Admisión,141,0.331764705882353,89,0.131764705882353,all-data/html/a42285d84d.html
12383,2023-11-24 19:02:18+00:00,🔥¡Imperdible!🔥 Llegó el Cyber Conti,630,0.0604490500863557,8,0.0004797543657647,all-data/html/a42e534137.html
3748,2021-09-16 22:45:00+00:00,🔧 Ingeniero Maker: Conviértete un Ingeniero que revolucione el futuro,768,0.204909284951974,45,0.0109391675560298,all-data/html/a43607ba91.html
11184,2021-01-28 00:22:19+00:00,🕛 Falta un día para el Open Conti,1992,0.178207192699946,156,0.0109142959384505,all-data/html/a45e0b42d3.html
3786,2023-05-08 15:16:26+00:00,🗣️Planificación de  tus Evaluaciones Finales Bloque A Semipresencial 👨‍💻,1359,0.358954041204437,0,0.0,all-data/html/a464588fff.html
5818,2021-11-02 14:57:07+00:00,🥳 Del 3 al 6 de noviembre participa de la Feria virtual de servicios UC,829,0.142709588569461,60,0.0087794801170597,all-data/html/a4828a1f4e.html
3942,2023-07-01 19:00:00+00:00,🧑‍💻RECORDATORIO: Encuesta satisfacción docente 2023 10 - B,1283,0.32546930492136,201,0.0398274987316083,all-data/html/a4704d32f6.html
3943,2023-04-25 15:47:28+00:00,🧠 Celebremos juntos el día de la Psicología Peruana - modalidad A distancia UC😉,1096,0.277960943444078,210,0.0362668019274664,all-data/html/a48ef8ad68.html
108,2023-10-18 22:00:39+00:00,🧠 Estudia Psicología en la Universidad Continental Cusco,27,0.25,5,0.0277777777777777,all-data/html/a48c51340c.html
17602,2020-10-20 17:29:01+00:00,😉 ¡Tenemos nuevo filtro en IG!,1559,0.0886450218911696,31,0.0008529027122306,all-data/html/a4a9974176.html
284,2021-06-04 16:42:10+00:00,😉 🎮 HOY: ¡Agenda nuestra noche de Among Us!,51,0.179577464788732,4,0.0140845070422535,all-data/html/a4b12ce01a.html
5180,2021-08-16 14:17:22+00:00,"😉 Idiomas UC: ¡No lo dejes pasar! Acredita tu idioma inglés, avanza al siguiente nivel y prepárate para graduarte",1367,0.263899613899614,222,0.025096525096525,all-data/html/a49a8a7219.html
40765,2021-12-03 21:35:06+00:00,😎¿Contando los días para las vacaciones? Conéctate a nuestro programa en Twitch y hablemos sobre el próximo verano,2523,0.0620542082738944,212,0.0014265335235378,all-data/html/a4d1315bf1.html
41716,2021-11-26 17:00:00+00:00,😨📝 ¡Temporada de finales is coming! Conéctate a nuestro programa en Twitch y comentemos sobre los exámenes,2350,0.0564157964229984,164,0.0014163965910454,all-data/html/a4d3469e8d.html
12853,2023-09-30 15:45:00+00:00,"😱 💪¡Unéte a VocaZión UC! : Tu oportunidad de ganar grandes premios, demostrando tu creatividad",1031,0.080546875,30,0.002109375,all-data/html/a4e3cab912.html
3786,2023-05-11 14:04:06+00:00,🙋Evaluaciones supervisadas Bloque A- Semipresencial,1765,0.466191230850502,747,0.164817749603804,all-data/html/a4d9eaab09.html
3388,2020-03-05 17:59:30+00:00,🙌  Asiste a la charla informativa sobre nuestra modalidad semipresencial.,502,0.148345153664303,32,0.0073877068557919,all-data/html/a4dcce96bb.html
2977,2020-03-02 14:22:27+00:00,🙌  Conoce nuestra modalidad semipresencial.,473,0.159098553649512,26,0.0073999327278842,all-data/html/a4eadcb85f.html
5453,2020-04-27 17:10:51+00:00,🙌  Participa de nuestro webinar informativo y descubre la modalidad que se adapta a tus tiempos,345,0.0632679259123418,63,0.0099028057949752,all-data/html/a4e1febff4.html
3023,2020-04-16 00:42:15+00:00,🙌  Postula y sé parte de una de las mejores universidades del país.,361,0.120857047204553,52,0.0127217944425845,all-data/html/a4f52b4dc9.html
2069,2021-03-01 16:54:50+00:00,🙌  Premiamos tu compromiso: Recuerda que accediste a una tarifa especial para el Centro de Idiomas Continental,1031,0.498308361527308,328,0.103431609473175,all-data/html/a4fd4fa749.html
267,2021-05-27 15:28:17+00:00,🙌 🎮 Este viernes 28: ¡Prepárate para Free Fire Night!,37,0.138576779026217,1,0.0037453183520599,all-data/html/a51e3b6cdc.html
2403,2020-04-15 18:41:40+00:00,🙌 Postula y sé parte de una de las mejores universidades del país,408,0.170997485331098,56,0.0125733445096395,all-data/html/a523fcb1c8.html
3943,2023-04-29 00:12:53+00:00,🙌 Uneté a nuestro grupo de Telegram 🥇,1311,0.332487953335024,480,0.0951052498097895,all-data/html/a5354cf9e5.html
95,2020-05-21 13:30:00+00:00,🙌 Webinars: Jornada de Capacitación sobre Digitalización Educativa,26,0.282608695652174,8,0.0543478260869565,all-data/html/a54239f8e5.html
2419,2021-09-03 20:00:00+00:00,🙌¡Tu carrera profesional a un clic de distancia!,216,0.0894780447390223,34,0.0115990057995029,all-data/html/a5353b415f.html
8258,2024-05-30 17:41:08+00:00,🙌😉 Hasta el 1 de junio ¡Inscríbete a nuestro nuevo curso y acredita nivel intermedio de inglés en solo 4 meses y medio!,1920,0.234403613722378,737,0.0394335246001709,all-data/html/a54b23a5b2.html
7974,2024-06-11 23:19:56+00:00,🙌😉 Hasta el 17 de junio ¡Si dominas el nivel básico puedes acreditar el nivel intermedio B1 en solo 4 meses y medio!,2110,0.267021007339914,628,0.0339154644393824,all-data/html/a565945490.html
159,2020-05-05 14:14:43+00:00,🚨 Fe de Erratas: Webinar: La minería en el Perú orientada a la industria 4.0,14,0.0880503144654088,2,0.0125786163522012,all-data/html/a563f958d4.html
1180,2020-01-31 00:09:01+00:00,🚨 obtén un 50% de descuento en tu examen de admisión UC 😱,316,0.271244635193133,23,0.0145922746781115,all-data/html/a572c24dca.html
720,2020-01-31 20:49:26+00:00,🚨 tienes un 30% de descuento en tu matrícula UC 😱,276,0.387640449438202,37,0.0393258426966292,all-data/html/a581c7207c.html
276,2020-11-19 19:14:32+00:00,2do Ciclo de Conversatorio Continental Digital 👉,147,0.532608695652174,46,0.13768115942029,all-data/html/a5ba69bfe7.html
1079,2021-10-01 14:48:02+00:00,5 razones para estudiar administración y negocios internacionales,77,0.0718954248366013,5,0.003734827264239,all-data/html/a5bcdae4da.html
8235,2023-06-23 19:10:46+00:00,5 razones para estudiar doble grado internacional en Continental University of Florida,868,0.106817622446468,6,0.0007383706620723,all-data/html/a5be2045ec.html
647,2021-07-05 13:00:00+00:00,5 razones por las que deberías estudiar Derecho,43,0.06656346749226,5,0.0061919504643962,all-data/html/a5ef2685eb.html
2268,2021-05-28 23:36:39+00:00,"Acabas de terminar el colegio,  ¡no pierdas tiempo!",294,0.130088495575221,33,0.0106194690265486,all-data/html/a5f458f334.html
4569,2021-06-22 21:44:09+00:00,Acompáñanos en la entrega del kit +PRO a trabajadores de limpieza de Lima Norte,477,0.104490690032859,1,0.0002190580503833,all-data/html/a6289fcf6f.html
523,2024-05-01 00:00:00+00:00,Acredita tu 2do Idioma: Charla en el Centro de Idiomas,140,0.268199233716475,9,0.0153256704980842,all-data/html/a6199f2344.html
1337,2021-06-26 00:26:43+00:00,Activa tu fuerza innata y forma parte del Proyecto de Innovación Educativa,270,0.20516717325228,63,0.0296352583586626,all-data/html/a649a58acd.html
24468,2021-02-02 17:27:41+00:00,Activa tu FUERZA WANKA,2204,0.0901874130452573,315,0.0085522546853261,all-data/html/a63d9f5fe3.html
1405,2021-07-08 15:32:56+00:00,Activa tu legado y potencia tu FUERZA DE SER AREQUIPEÑ@,436,0.310320284697509,27,0.0156583629893238,all-data/html/a666a4301d.html
100,2021-06-25 17:16:42+00:00,Activa y potencia tu FUERZA DE SER AREQUIPEÑ@,41,0.436170212765957,8,0.0744680851063829,all-data/html/a660107f02.html
20,2021-10-15 23:34:00+00:00,Actualiza tus datos y gana un kit UC,1,0.0833333333333333,0,0.0,all-data/html/a682a93175.html
650,2020-12-02 22:33:19+00:00,Actualízate en Office y Herramientas Digitales con Universidad Continental,128,0.197226502311248,46,0.0400616332819722,all-data/html/a6846d8d28.html
3247,2020-06-23 21:56:26+00:00,Ahora más que nunca ¡tú sigue! Estudia inglés desde donde estés.,443,0.136517719568567,0,0.0,all-data/html/a68e0b9dfb.html
12263,2020-12-19 01:22:42+00:00,Ahora podremos atenderte en nuestro campus,3479,0.284139170205815,186,0.0097190460633779,all-data/html/a68cda7a02.html
1666,2021-01-20 15:34:23+00:00,Alcanza tus objetivos profesiones con la Universidad Continental,242,0.145345345345345,45,0.0168168168168168,all-data/html/a699a5978f.html
7757,2021-02-09 20:06:35+00:00,Aprende a construir tu marca personal en el OPEN CONTI 2021,436,0.056236295627499,22,0.0024506642589965,all-data/html/a69b91d4b5.html
528,2019-10-31 22:56:34+00:00,Aprende cómo destacar en LinkedIn estratégicamente,135,0.257142857142857,8,0.0095238095238095,all-data/html/a6db64b43b.html
2153,2021-05-28 13:15:00+00:00,Aprovecha el 50% de descuento en el Examen de Admisión hasta este 29 de mayo.,133,0.0618892508143322,28,0.0102373196835737,all-data/html/a6db47bc19.html
515,2020-02-21 23:18:33+00:00,Aprovecha un descuento en tu matrícula.,191,0.372319688109162,38,0.0545808966861598,all-data/html/a6ffc1cf20.html
4391,2019-07-31 22:45:00+00:00,Asiste a la charla informativa y empieza tus clases este 19 de agosto,1329,0.302871467639016,62,0.0118505013673655,all-data/html/a6f66a1f8e.html
1084,2021-08-11 00:14:10+00:00,"Aún estás a tiempo, continúa tu proceso de ingreso",141,0.130193905817175,0,0.0,all-data/html/a7088bffe0.html
16491,2020-10-24 14:00:00+00:00,"Aún estas a tiempo, encuentra tu propósito en la UC.",1287,0.0780567685589519,95,0.0049733139252789,all-data/html/a7214da7ee.html
120,2021-09-29 21:00:00+00:00,Beneficios especiales para que culmines tu carrera.,35,0.291666666666667,25,0.108333333333333,all-data/html/a74ea98ca0.html
1080,2021-01-21 16:26:05+00:00,Bienvenido a la Universidad Continental,208,0.193129062209842,65,0.0380687093779015,all-data/html/a75b4f23ce.html
21565,2020-11-24 19:11:53+00:00,Black Friday Continental: Aprovecha hasta un 50% de descuento,3136,0.14554905782976,174,0.0070082613942263,all-data/html/a7805c0b8e.html
361,2020-12-16 13:30:00+00:00,Cambia el mundo con tu visión del planeta,20,0.0557103064066852,1,0.0027855153203342,all-data/html/a781da5572.html
8085,2020-03-11 21:49:56+00:00,Certifica tu experiencia con una carrera universitaria.,1231,0.152389205248824,95,0.01015102748205,all-data/html/a78e39adcf.html
1397,2021-02-04 23:25:07+00:00,"Claves para el éxito en tu nueva vida universitaria""",276,0.197707736389685,32,0.0222063037249283,all-data/html/a7ab3d65d6.html
4767,2021-10-05 16:25:40+00:00,Combina lógica y pasión para alcanzar tus sueños,1007,0.211332633788038,52,0.0083945435466946,all-data/html/a7d30169fb.html
72,2021-04-22 17:41:33+00:00,Completa HOY tu matrícula con 30% de descuento,31,0.430555555555556,21,0.208333333333333,all-data/html/a7e87d4ff3.html
553,2021-04-22 17:41:38+00:00,Completa tu matrícula con BENEFICIOS ESPECIALES y empieza tu carrera este 2021,85,0.15370705244123,20,0.0289330922242314,all-data/html/a7f2c46d4f.html
403,2021-02-04 16:52:07+00:00,Conecta con energía el mundo,32,0.0794044665012407,7,0.0173697270471464,all-data/html/a7f5486f7d.html
3538,2020-02-17 17:47:21+00:00,Conéctate a nuestro webinar informativo,534,0.15209342067787,83,0.0193677015095414,all-data/html/a80272f339.html
